Customer_id,State,Population,Age,Gender,Churn,Contract,InternetService,Tenure,PaymentMethod
X785371,MT,402,66,Female,False,Month-to-month,DSL,45.0,Electronic Check
W986721,MO,398,43,Female,False,Month-to-month,DSL,69.0,Credit Card (automatic)
E661654,SD,1537,24,Female,False,Month-to-month,Fiber Optic,57.0,Mailed Check
P721661,OR,7536,46,Male,False,One year,Fiber Optic,50.0,Bank Transfer(automatic)
L691713,AR,166,45,Nonbinary,False,Two Year,Fiber Optic,55.0,Bank Transfer(automatic)
C288668,MS,294,71,Female,False,Month-to-month,Fiber Optic,56.0,Electronic Check
R716458,WI,9510,51,Female,True,Month-to-month,Fiber Optic,69.0,Electronic Check
M494039,IN,5115,45,Female,False,Two Year,Fiber Optic,71.0,Mailed Check
C450994,AR,9956,71,Female,False,One year,DSL,46.0,Credit Card (automatic)
V650172,SC,22836,87,Female,False,Month-to-month,Fiber Optic,70.0,Mailed Check
O934927,ND,161,58,Male,False,Month-to-month,Fiber Optic,46.0,Bank Transfer(automatic)
H866338,IL,41563,53,Female,False,Two Year,Fiber Optic,63.0,Electronic Check
D477172,NY,902,60,Male,False,Two Year,Fiber Optic,70.0,Electronic Check
V624141,TX,36959,38,Female,False,Month-to-month,Fiber Optic,64.0,Mailed Check
P639279,MO,392,76,Male,False,Month-to-month,Fiber Optic,70.0,Bank Transfer(automatic)
U376096,IL,145,48,Male,False,Two Year,DSL,49.0,Bank Transfer(automatic)
Q08338,ME,2171,45,Male,False,Month-to-month,DSL,58.0,Electronic Check
K986985,ME,1081,68,Male,False,Two Year,Fiber Optic,64.0,Mailed Check
E204987,MT,490,23,Male,False,Month-to-month,Fiber Optic,61.0,Electronic Check
L682106,NE,689,80,Male,False,Month-to-month,Fiber Optic,53.0,Mailed Check
G59211,PR,69,44,Nonbinary,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic)
T590890,SC,2325,19,Female,False,Two Year,DSL,58.0,Mailed Check
K858387,TX,3223,47,Male,False,Month-to-month,Fiber Optic,52.0,Credit Card (automatic)
T203673,IA,335,63,Nonbinary,False,Month-to-month,Fiber Optic,64.0,Mailed Check
M966711,VA,1068,30,Female,False,Month-to-month,DSL,60.0,Bank Transfer(automatic)
Q579568,CA,8981,71,Female,False,Month-to-month,DSL,55.0,Bank Transfer(automatic)
T898110,MN,845,46,Male,False,Month-to-month,Fiber Optic,63.0,Mailed Check
V85177,IA,29,70,Male,False,Month-to-month,Fiber Optic,63.0,Mailed Check
K399257,MN,5273,24,Male,False,Month-to-month,Fiber Optic,49.0,Credit Card (automatic)
K379806,TX,23230,25,Male,False,Two Year,Fiber Optic,58.0,Credit Card (automatic)
R818704,NY,12389,62,Female,False,One year,Fiber Optic,55.0,Electronic Check
T545830,WV,319,30,Female,False,One year,Fiber Optic,70.0,Bank Transfer(automatic)
G421530,TX,37080,67,Male,False,Two Year,Fiber Optic,53.0,Electronic Check
Z112267,WV,507,73,Male,False,Two Year,DSL,55.0,Electronic Check
S289971,IA,5985,66,Male,False,Month-to-month,DSL,70.0,Electronic Check
E833651,NE,516,74,Female,False,Two Year,Fiber Optic,55.0,Electronic Check
L615653,NJ,7263,65,Female,False,One year,Fiber Optic,53.0,Bank Transfer(automatic)
V33143,GA,12063,54,Male,False,Month-to-month,Fiber Optic,58.0,Credit Card (automatic)
D381287,NJ,54190,34,Female,False,Month-to-month,DSL,71.0,Credit Card (automatic)
V502095,OR,1098,87,Female,False,One year,Fiber Optic,39.0,Electronic Check
M543828,IL,1239,37,Nonbinary,False,One year,DSL,72.0,Credit Card (automatic)
U426077,MN,4370,24,Female,False,One year,Fiber Optic,59.0,Electronic Check
W536728,NE,301,41,Male,False,One year,Fiber Optic,70.0,Bank Transfer(automatic)
F853511,NY,12390,88,Male,False,Two Year,Fiber Optic,68.0,Bank Transfer(automatic)
H421614,CT,30975,30,Female,False,Month-to-month,DSL,57.0,Mailed Check
R425303,NC,14555,64,Female,False,One year,Fiber Optic,53.0,Mailed Check
O265761,SC,28744,66,Female,False,Two Year,Fiber Optic,62.0,Credit Card (automatic)
C764614,AZ,12908,55,Male,False,Month-to-month,Fiber Optic,54.0,Electronic Check
X262381,IL,1134,76,Female,True,Month-to-month,DSL,65.0,Electronic Check
Z709323,GA,2431,29,Female,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic)
T412362,AL,6165,41,Male,False,Month-to-month,Fiber Optic,72.0,Electronic Check
Z12981,KS,3101,26,Female,False,Month-to-month,Fiber Optic,70.0,Electronic Check
J19867,KY,1446,76,Male,False,Month-to-month,Fiber Optic,68.0,Electronic Check
Y824371,KY,23329,32,Female,False,One year,Fiber Optic,58.0,Electronic Check
T420833,NY,6039,61,Male,False,Month-to-month,Fiber Optic,49.0,Electronic Check
Z135149,MO,830,19,Female,False,Month-to-month,Fiber Optic,70.0,Electronic Check
Y452565,NH,1720,39,Male,False,Two Year,Fiber Optic,64.0,Bank Transfer(automatic)
U859942,NY,11268,41,Male,False,Two Year,DSL,56.0,Electronic Check
D683409,AK,949,26,Female,False,Two Year,DSL,55.0,Electronic Check
O47416,GA,1261,47,Female,False,Month-to-month,Fiber Optic,68.0,Electronic Check
E529202,CA,30935,44,Male,False,Month-to-month,Fiber Optic,62.0,Credit Card (automatic)
K145675,WI,0,55,Female,False,Month-to-month,Fiber Optic,67.0,Credit Card (automatic)
R458698,MO,86,19,Female,False,Two Year,DSL,58.0,Electronic Check
H233450,OH,29154,19,Male,False,One year,DSL,62.0,Credit Card (automatic)
A59966,VT,960,29,Female,False,Month-to-month,Fiber Optic,72.0,Electronic Check
D139779,TX,49907,48,Male,False,Month-to-month,DSL,69.0,Electronic Check
X218433,IN,710,25,Male,False,Month-to-month,Fiber Optic,65.0,Mailed Check
Q917221,LA,2594,74,Female,False,Two Year,Fiber Optic,52.0,Bank Transfer(automatic)
V405018,AR,202,88,Female,False,One year,Fiber Optic,69.0,Electronic Check
S122516,OH,168,37,Male,False,One year,Fiber Optic,66.0,Credit Card (automatic)
W528695,TX,15589,84,Male,False,Month-to-month,Fiber Optic,56.0,Electronic Check
F965908,NJ,1570,53,Female,False,Month-to-month,DSL,67.0,Mailed Check
O769028,FL,6524,45,Female,False,Month-to-month,Fiber Optic,64.0,Electronic Check
B25572,FL,14989,31,Female,False,One year,DSL,47.0,Mailed Check
Z558216,NC,5705,36,Male,True,Month-to-month,Fiber Optic,62.0,Electronic Check
F995738,MS,1509,73,Male,False,Month-to-month,Fiber Optic,53.0,Electronic Check
N582962,LA,14479,65,Male,False,Month-to-month,DSL,57.0,Mailed Check
L862133,AL,728,85,Female,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic)
O836447,FL,22073,60,Female,False,Month-to-month,Fiber Optic,64.0,Bank Transfer(automatic)
X773584,CA,29404,71,Male,False,Two Year,Fiber Optic,55.0,Bank Transfer(automatic)
V316925,TX,30785,89,Male,False,One year,Fiber Optic,44.0,Electronic Check
Y349097,KY,12823,62,Male,False,Month-to-month,Fiber Optic,37.0,Electronic Check
V08639,ME,1599,65,Female,False,Month-to-month,Fiber Optic,66.0,Bank Transfer(automatic)
Y465694,NY,103732,37,Female,False,Two Year,Fiber Optic,65.0,Credit Card (automatic)
Z399108,WI,18074,55,Female,False,One year,Fiber Optic,46.0,Credit Card (automatic)
P496804,FL,256,60,Female,False,One year,Fiber Optic,66.0,Electronic Check
T976152,IA,2917,76,Male,False,Two Year,Fiber Optic,44.0,Bank Transfer(automatic)
X497460,CO,64,35,Female,False,Month-to-month,Fiber Optic,62.0,Credit Card (automatic)
U781970,IA,446,72,Female,False,Two Year,DSL,67.0,Bank Transfer(automatic)
T220266,IA,952,79,Male,True,Month-to-month,DSL,44.0,Bank Transfer(automatic)
R349356,FL,41276,73,Female,False,One year,Fiber Optic,57.0,Credit Card (automatic)
E585594,CA,778,54,Female,False,Month-to-month,Fiber Optic,59.0,Electronic Check
T802642,CA,28049,82,Nonbinary,False,Month-to-month,Fiber Optic,53.0,Electronic Check
C628526,NC,1431,43,Female,False,One year,Fiber Optic,56.0,Credit Card (automatic)
V779868,AR,1020,71,Female,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic)
V852074,MI,2311,74,Male,False,Month-to-month,DSL,50.0,Electronic Check
J891959,IN,14659,78,Female,True,Month-to-month,Fiber Optic,40.0,Electronic Check
S664878,KY,4388,27,Female,False,Month-to-month,DSL,63.0,Bank Transfer(automatic)
T122908,IA,693,78,Female,False,Two Year,Fiber Optic,48.0,Bank Transfer(automatic)
N132794,NH,115,18,Female,False,One year,DSL,60.0,Mailed Check
N853478,CA,74413,18,Male,False,Month-to-month,DSL,66.0,Electronic Check
N21122,KY,5016,52,Male,False,One year,Fiber Optic,66.0,Bank Transfer(automatic)
Q272593,CA,8720,35,Female,False,Two Year,Fiber Optic,65.0,Mailed Check
K446948,AL,1928,38,Female,False,Month-to-month,Fiber Optic,72.0,Electronic Check
O852356,PA,1122,37,Female,False,Month-to-month,Fiber Optic,41.0,Bank Transfer(automatic)
W901724,UT,39,89,Male,False,Two Year,Fiber Optic,71.0,Electronic Check
X451330,IL,25,51,Male,False,One year,Fiber Optic,66.0,Credit Card (automatic)
H825036,SC,4308,84,Male,False,Two Year,Fiber Optic,57.0,Bank Transfer(automatic)
T846054,OH,4389,49,Female,False,One year,DSL,64.0,Mailed Check
N960316,NC,43461,85,Female,False,Two Year,Fiber Optic,67.0,Credit Card (automatic)
D95583,LA,1128,37,Female,False,Month-to-month,Fiber Optic,43.0,Bank Transfer(automatic)
U935536,MO,1162,60,Nonbinary,False,Month-to-month,Fiber Optic,42.0,Bank Transfer(automatic)
T853936,IN,3860,73,Male,False,Two Year,Fiber Optic,65.0,Electronic Check
T364930,GA,843,43,Male,False,Month-to-month,Fiber Optic,45.0,Credit Card (automatic)
C530000,OR,1116,24,Male,False,Month-to-month,DSL,66.0,Electronic Check
U836701,MI,70,29,Female,False,Two Year,Fiber Optic,53.0,Electronic Check
C125598,IA,1046,25,Male,False,Two Year,DSL,48.0,Credit Card (automatic)
C585619,AZ,42812,57,Female,False,Month-to-month,DSL,72.0,Credit Card (automatic)
D702658,AL,9399,79,Female,False,Month-to-month,Fiber Optic,51.0,Bank Transfer(automatic)
X896373,WI,2491,62,Female,False,One year,Fiber Optic,58.0,Bank Transfer(automatic)
G668616,MI,33953,32,Male,True,Month-to-month,Fiber Optic,48.0,Mailed Check
C843114,OH,119,24,Female,False,One year,Fiber Optic,59.0,Electronic Check
Z351303,NY,3365,57,Male,False,Month-to-month,Fiber Optic,60.0,Mailed Check
F679245,NY,1148,75,Female,False,Two Year,DSL,51.0,Electronic Check
R398309,NY,5823,23,Female,False,One year,Fiber Optic,55.0,Electronic Check
D522183,NY,19747,71,Female,False,Month-to-month,Fiber Optic,45.0,Bank Transfer(automatic)
A206123,SC,12153,68,Female,False,Month-to-month,DSL,68.0,Electronic Check
K637432,TX,5402,20,Male,False,One year,Fiber Optic,64.0,Electronic Check
Q926339,TX,397,47,Male,False,Two Year,Fiber Optic,70.0,Electronic Check
T105381,MD,6833,54,Male,False,Month-to-month,Fiber Optic,43.0,Electronic Check
L593727,NM,9560,35,Male,False,Month-to-month,Fiber Optic,55.0,Credit Card (automatic)
V173338,LA,54,56,Male,False,Month-to-month,DSL,50.0,Mailed Check
U606583,SD,62,79,Female,False,Month-to-month,DSL,46.0,Electronic Check
G215973,KY,530,78,Female,False,Month-to-month,Fiber Optic,66.0,Credit Card (automatic)
B319628,NY,46,65,Male,False,Month-to-month,DSL,57.0,Mailed Check
H633094,PA,3899,47,Female,False,One year,Fiber Optic,55.0,Bank Transfer(automatic)
L108717,IL,123,61,Female,False,Month-to-month,Fiber Optic,41.0,Electronic Check
S302176,NE,853,30,Male,False,Month-to-month,DSL,59.0,Mailed Check
J535647,MD,360,46,Male,False,Month-to-month,Fiber Optic,70.0,Electronic Check
G598131,TX,32568,40,Male,True,Month-to-month,DSL,39.0,Mailed Check
E338308,WV,2226,57,Male,True,One year,Fiber Optic,53.0,Credit Card (automatic)
S596284,MO,214,41,Male,False,Month-to-month,Fiber Optic,42.0,Bank Transfer(automatic)
O931429,KS,2025,34,Female,False,Month-to-month,Fiber Optic,57.0,Mailed Check
A415870,CA,55652,83,Female,False,Month-to-month,DSL,70.0,Mailed Check
V111312,ND,615,67,Female,False,Month-to-month,Fiber Optic,69.0,Mailed Check
B424640,HI,294,53,Nonbinary,False,Two Year,Fiber Optic,71.0,Mailed Check
V914507,TX,15201,72,Male,False,Two Year,DSL,65.0,Bank Transfer(automatic)
X52150,CO,43801,43,Female,False,Month-to-month,Fiber Optic,49.0,Credit Card (automatic)
N263562,NE,64,74,Male,False,Month-to-month,Fiber Optic,53.0,Electronic Check
F371642,IL,181,78,Female,False,Month-to-month,DSL,59.0,Mailed Check
V463431,CA,60699,24,Female,False,Month-to-month,DSL,55.0,Mailed Check
I552955,LA,10109,75,Female,False,One year,DSL,63.0,Bank Transfer(automatic)
T813428,MS,650,35,Nonbinary,False,Month-to-month,Fiber Optic,56.0,Mailed Check
Q118737,MI,335,80,Male,True,Month-to-month,DSL,62.0,Electronic Check
R486479,CA,63894,74,Male,False,Month-to-month,DSL,69.0,Bank Transfer(automatic)
T174066,MD,46904,33,Male,False,Month-to-month,Fiber Optic,46.0,Bank Transfer(automatic)
V249937,WI,2723,67,Male,False,Month-to-month,Fiber Optic,71.0,Electronic Check
G946463,FL,2649,39,Male,False,Month-to-month,Fiber Optic,39.0,Mailed Check
R836772,MI,5192,32,Male,False,Two Year,Fiber Optic,64.0,Electronic Check
X789375,UT,2011,43,Male,False,One year,DSL,68.0,Bank Transfer(automatic)
V142415,OH,4522,25,Female,False,Month-to-month,Fiber Optic,63.0,Electronic Check
Z968343,MS,4941,89,Female,False,Month-to-month,Fiber Optic,64.0,Bank Transfer(automatic)
P471639,NY,6823,65,Male,False,Month-to-month,DSL,62.0,Mailed Check
W964977,MD,695,76,Female,False,Month-to-month,Fiber Optic,59.0,Electronic Check
W365170,FL,18015,58,Male,False,One year,Fiber Optic,72.0,Electronic Check
P802061,OH,32259,72,Female,False,One year,Fiber Optic,44.0,Bank Transfer(automatic)
Z580866,NY,472,28,Female,False,Two Year,Fiber Optic,69.0,Bank Transfer(automatic)
O383133,KY,861,52,Female,False,Two Year,DSL,44.0,Bank Transfer(automatic)
Z247475,PA,872,89,Male,False,Month-to-month,Fiber Optic,51.0,Bank Transfer(automatic)
W603761,WV,3050,57,Female,False,Month-to-month,Fiber Optic,37.0,Electronic Check
D384724,MT,279,38,Male,False,Month-to-month,Fiber Optic,55.0,Electronic Check
A430952,CO,8774,30,Male,False,Two Year,Fiber Optic,64.0,Mailed Check
Q848470,SD,913,22,Male,False,Month-to-month,Fiber Optic,46.0,Mailed Check
U26172,IN,1104,27,Male,False,One year,Fiber Optic,48.0,Mailed Check
V161009,MT,17334,36,Male,False,Two Year,Fiber Optic,60.0,Bank Transfer(automatic)
Y476794,AR,11237,85,Female,False,Month-to-month,DSL,64.0,Credit Card (automatic)
Q981830,KY,581,84,Male,False,One year,DSL,42.0,Mailed Check
C908760,PA,2775,31,Male,False,Month-to-month,Fiber Optic,54.0,Mailed Check
V438879,OH,5185,82,Male,False,Month-to-month,Fiber Optic,64.0,Electronic Check
U892775,IL,1010,87,Male,False,Month-to-month,DSL,58.0,Mailed Check
K234189,NJ,27044,75,Male,False,Month-to-month,Fiber Optic,59.0,Electronic Check
X515591,CA,32013,70,Male,False,Month-to-month,DSL,71.0,Credit Card (automatic)
H878507,OH,188,19,Male,False,One year,Fiber Optic,56.0,Credit Card (automatic)
Q951171,OK,220,77,Female,False,Two Year,Fiber Optic,54.0,Electronic Check
A508226,ME,3814,80,Female,False,One year,DSL,61.0,Credit Card (automatic)
G629174,AL,3353,70,Female,False,Month-to-month,Fiber Optic,52.0,Mailed Check
B488148,FL,35317,33,Male,False,One year,Fiber Optic,64.0,Mailed Check
I220296,IL,464,54,Male,False,Month-to-month,DSL,66.0,Bank Transfer(automatic)
N580999,MD,2240,23,Female,False,Two Year,DSL,52.0,Credit Card (automatic)
I309319,NE,41,58,Male,True,Month-to-month,Fiber Optic,49.0,Mailed Check
R577652,TX,4204,41,Female,False,One year,DSL,71.0,Electronic Check
U559614,TX,15326,55,Female,False,Two Year,Fiber Optic,48.0,Mailed Check
K260487,VA,3216,59,Female,False,Month-to-month,DSL,68.0,Credit Card (automatic)
B918969,MI,6172,80,Female,False,Two Year,Fiber Optic,63.0,Electronic Check
A753189,NC,1706,84,Female,False,Month-to-month,Fiber Optic,69.0,Mailed Check
S631680,IN,657,60,Male,False,Two Year,Fiber Optic,65.0,Electronic Check
D665731,MA,10586,24,Female,False,Two Year,Fiber Optic,61.0,Electronic Check
N531201,NY,136,61,Female,False,Two Year,Fiber Optic,65.0,Mailed Check
N731402,NY,105,68,Male,False,Two Year,DSL,61.0,Bank Transfer(automatic)
B525987,FL,27476,49,Male,False,Month-to-month,DSL,56.0,Credit Card (automatic)
U565222,TN,591,71,Male,False,Two Year,Fiber Optic,61.0,Bank Transfer(automatic)
B816555,OH,25752,32,Male,False,One year,Fiber Optic,43.0,Mailed Check
X359321,NY,1349,58,Female,False,Two Year,Fiber Optic,65.0,Credit Card (automatic)
Q103360,WA,9298,35,Female,False,Month-to-month,Fiber Optic,64.0,Mailed Check
V807781,CA,24494,31,Female,False,One year,Fiber Optic,67.0,Electronic Check
W166540,CA,44300,43,Female,True,Month-to-month,DSL,44.0,Electronic Check
Z746394,CA,2098,19,Male,False,Month-to-month,Fiber Optic,56.0,Credit Card (automatic)
S248032,MI,7281,53,Male,False,Two Year,DSL,61.0,Electronic Check
N306950,IN,22929,41,Female,False,Two Year,Fiber Optic,68.0,Bank Transfer(automatic)
G217247,AL,52,50,Female,False,Two Year,Fiber Optic,67.0,Bank Transfer(automatic)
R655332,ID,6079,77,Male,False,Month-to-month,DSL,55.0,Electronic Check
D84377,ND,785,56,Female,False,Two Year,DSL,72.0,Electronic Check
V205649,OK,312,55,Female,False,One year,Fiber Optic,42.0,Mailed Check
L944578,MI,179,27,Male,False,One year,DSL,69.0,Mailed Check
E324565,AR,12954,68,Male,False,Two Year,Fiber Optic,61.0,Mailed Check
I889643,LA,880,61,Female,False,Month-to-month,DSL,68.0,Bank Transfer(automatic)
M447069,RI,7780,37,Male,False,Two Year,Fiber Optic,66.0,Electronic Check
K963843,ND,29,23,Female,False,Month-to-month,Fiber Optic,60.0,Electronic Check
U825707,LA,984,33,Male,False,One year,Fiber Optic,67.0,Mailed Check
F229213,WV,913,88,Male,False,Month-to-month,Fiber Optic,70.0,Electronic Check
C364813,TX,963,74,Male,True,Month-to-month,Fiber Optic,63.0,Electronic Check
Y98868,AR,395,25,Female,False,One year,Fiber Optic,56.0,Credit Card (automatic)
S510657,PA,1106,68,Female,False,Two Year,DSL,47.0,Credit Card (automatic)
E11476,MN,174,83,Female,False,Month-to-month,Fiber Optic,69.0,Credit Card (automatic)
H995944,NJ,12531,62,Female,False,Month-to-month,Fiber Optic,68.0,Electronic Check
F112601,NY,3300,20,Male,False,Two Year,DSL,65.0,Electronic Check
V632030,CO,4776,23,Female,False,Month-to-month,DSL,64.0,Bank Transfer(automatic)
A516936,WI,4206,76,Female,False,One year,Fiber Optic,69.0,Credit Card (automatic)
V412148,VT,2357,55,Female,False,Month-to-month,Fiber Optic,71.0,Mailed Check
Z193166,NJ,22294,58,Male,True,Two Year,DSL,63.0,Electronic Check
I873153,FL,44759,84,Female,False,Month-to-month,Fiber Optic,39.0,Bank Transfer(automatic)
T59719,PA,924,77,Male,False,One year,DSL,63.0,Credit Card (automatic)
O492751,MI,706,56,Male,False,Month-to-month,Fiber Optic,71.0,Mailed Check
I38410,KY,1397,22,Male,False,Two Year,Fiber Optic,60.0,Mailed Check
O406255,WI,1416,63,Male,False,One year,DSL,53.0,Electronic Check
C742082,ME,1427,36,Male,False,One year,Fiber Optic,70.0,Electronic Check
F878212,CA,35573,61,Male,False,One year,Fiber Optic,53.0,Bank Transfer(automatic)
T731870,FL,45688,76,Male,False,Month-to-month,Fiber Optic,61.0,Credit Card (automatic)
C883014,NY,28,85,Male,False,Month-to-month,Fiber Optic,72.0,Mailed Check
D349985,OK,74,33,Female,False,Two Year,Fiber Optic,50.0,Mailed Check
I765697,NE,17808,49,Female,False,Month-to-month,Fiber Optic,68.0,Credit Card (automatic)
L280248,IN,29,61,Male,False,Month-to-month,Fiber Optic,60.0,Bank Transfer(automatic)
V204161,PA,10727,72,Female,False,Month-to-month,DSL,72.0,Credit Card (automatic)
J280317,TX,19283,53,Male,False,Month-to-month,DSL,52.0,Bank Transfer(automatic)
Y190385,NC,1537,85,Male,False,One year,DSL,64.0,Credit Card (automatic)
G650321,ND,166,77,Male,False,Month-to-month,DSL,50.0,Electronic Check
P349310,IN,36414,53,Female,False,Two Year,DSL,37.0,Bank Transfer(automatic)
T360114,GA,4646,71,Male,False,One year,Fiber Optic,60.0,Electronic Check
B128794,WV,1430,88,Female,False,Month-to-month,Fiber Optic,66.0,Mailed Check
Y180853,WV,584,42,Female,False,Month-to-month,DSL,46.0,Bank Transfer(automatic)
X890251,NE,593,44,Female,False,Two Year,Fiber Optic,53.0,Electronic Check
S550433,NH,1134,25,Male,False,Month-to-month,Fiber Optic,61.0,Credit Card (automatic)
Z327230,IA,738,53,Male,False,One year,DSL,60.0,Electronic Check
Z748506,MT,2662,43,Female,False,One year,Fiber Optic,56.0,Electronic Check
U821333,MN,417,51,Female,False,One year,Fiber Optic,62.0,Bank Transfer(automatic)
P222800,WV,0,28,Male,False,Month-to-month,Fiber Optic,72.0,Credit Card (automatic)
W52065,IL,6543,53,Male,False,Two Year,Fiber Optic,62.0,Electronic Check
Q345034,IN,12695,84,Female,False,Two Year,DSL,45.0,Electronic Check
W987217,SC,19419,75,Female,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic)
L595428,OK,4924,89,Female,False,One year,DSL,67.0,Bank Transfer(automatic)
D808028,TX,35643,37,Female,False,Month-to-month,Fiber Optic,52.0,Electronic Check
A776577,CO,30196,61,Female,True,One year,DSL,43.0,Mailed Check
R407604,TX,48,35,Male,False,One year,Fiber Optic,54.0,Mailed Check
W17115,IL,1803,34,Male,False,Two Year,Fiber Optic,44.0,Credit Card (automatic)
B950646,TX,2956,88,Male,False,Two Year,DSL,49.0,Credit Card (automatic)
X33849,CA,77342,82,Male,False,One year,DSL,53.0,Bank Transfer(automatic)
S58503,WA,28465,64,Male,True,Month-to-month,Fiber Optic,55.0,Electronic Check
N253276,OH,1623,52,Male,False,Month-to-month,Fiber Optic,51.0,Credit Card (automatic)
W405865,PA,703,69,Male,True,Month-to-month,DSL,49.0,Bank Transfer(automatic)
N247032,NY,42910,20,Female,False,Two Year,Fiber Optic,66.0,Electronic Check
Z858434,GA,13243,86,Female,False,One year,Fiber Optic,69.0,Mailed Check
B385712,AR,2935,68,Female,False,Month-to-month,Fiber Optic,60.0,Credit Card (automatic)
K783774,AZ,29976,67,Female,False,One year,DSL,64.0,Mailed Check
J88059,WI,6826,22,Male,False,Month-to-month,Fiber Optic,55.0,Mailed Check
N112517,LA,7197,76,Male,False,Month-to-month,Fiber Optic,71.0,Credit Card (automatic)
K798113,OH,18533,37,Male,False,One year,DSL,67.0,Bank Transfer(automatic)
K879725,NY,3424,35,Female,False,One year,Fiber Optic,43.0,Mailed Check
M899572,AZ,4612,46,Male,False,Two Year,Fiber Optic,50.0,Credit Card (automatic)
I249423,LA,13061,85,Female,False,Month-to-month,Fiber Optic,66.0,Bank Transfer(automatic)
V879846,IA,2781,20,Male,False,Month-to-month,DSL,64.0,Mailed Check
B361009,TX,31749,23,Male,False,Two Year,Fiber Optic,70.0,Credit Card (automatic)
S911015,IN,3191,78,Male,False,Two Year,Fiber Optic,68.0,Credit Card (automatic)
O790940,WA,43078,37,Female,False,Two Year,Fiber Optic,63.0,Mailed Check
U567243,NY,1956,50,Female,False,One year,Fiber Optic,56.0,Mailed Check
C757251,TN,11022,54,Male,True,Month-to-month,DSL,65.0,Electronic Check
P781692,VA,1387,50,Male,False,Two Year,DSL,65.0,Mailed Check
J07300,CO,29105,37,Male,True,Month-to-month,Fiber Optic,49.0,Credit Card (automatic)
S497913,WI,0,49,Male,True,Month-to-month,Fiber Optic,55.0,Electronic Check
D155978,TN,24286,37,Male,False,Month-to-month,Fiber Optic,63.0,Mailed Check
Z296805,CA,732,20,Male,False,Month-to-month,Fiber Optic,69.0,Electronic Check
F914979,NM,162,24,Male,False,Month-to-month,DSL,56.0,Bank Transfer(automatic)
N200102,AR,12279,75,Female,False,Two Year,Fiber Optic,57.0,Mailed Check
X178794,VA,7772,68,Female,False,One year,Fiber Optic,67.0,Electronic Check
E85379,OH,4343,74,Nonbinary,False,Month-to-month,Fiber Optic,67.0,Mailed Check
D820355,OK,10238,47,Female,False,Month-to-month,Fiber Optic,69.0,Credit Card (automatic)
C693256,WI,4698,29,Female,False,Month-to-month,DSL,65.0,Mailed Check
A05946,PR,8156,62,Male,False,One year,Fiber Optic,56.0,Electronic Check
R768749,PA,1122,52,Nonbinary,False,Month-to-month,Fiber Optic,67.0,Electronic Check
Y361686,NJ,21331,89,Female,False,Month-to-month,DSL,68.0,Bank Transfer(automatic)
A765364,NC,2058,80,Male,False,One year,DSL,70.0,Electronic Check
D123626,TN,31178,75,Female,False,Month-to-month,Fiber Optic,60.0,Mailed Check
N780122,OK,3157,67,Female,False,Month-to-month,Fiber Optic,69.0,Credit Card (automatic)
V635970,ID,1432,25,Female,False,Two Year,Fiber Optic,61.0,Electronic Check
M24464,MA,11317,54,Male,False,Month-to-month,DSL,68.0,Mailed Check
N15974,AL,5714,45,Male,False,Two Year,Fiber Optic,66.0,Credit Card (automatic)
K999820,WI,7594,63,Male,True,Month-to-month,Fiber Optic,46.0,Mailed Check
O583603,NC,4843,65,Female,False,Month-to-month,DSL,71.0,Mailed Check
Z718044,OR,42614,80,Male,False,One year,DSL,57.0,Bank Transfer(automatic)
T716617,MN,1595,33,Male,False,Two Year,Fiber Optic,60.0,Bank Transfer(automatic)
C595221,IL,21833,77,Male,False,Month-to-month,Fiber Optic,71.0,Electronic Check
X167846,ND,675,79,Male,False,Two Year,DSL,62.0,Credit Card (automatic)
R42493,OH,6956,53,Male,False,Month-to-month,DSL,67.0,Electronic Check
E802487,MA,4366,44,Female,False,Month-to-month,Fiber Optic,65.0,Electronic Check
A464657,AL,4164,77,Female,False,Month-to-month,Fiber Optic,53.0,Electronic Check
Q89705,NY,0,43,Male,False,Month-to-month,DSL,68.0,Bank Transfer(automatic)
I718942,MI,21066,82,Male,False,Two Year,DSL,45.0,Mailed Check
P725200,MI,3613,41,Male,True,Month-to-month,DSL,65.0,Electronic Check
V116281,CA,53111,64,Female,False,Month-to-month,DSL,63.0,Bank Transfer(automatic)
N627924,KY,1578,33,Male,False,One year,DSL,65.0,Bank Transfer(automatic)
Y908580,IL,2433,19,Male,False,Month-to-month,Fiber Optic,67.0,Bank Transfer(automatic)
E674288,IL,14026,75,Female,False,Two Year,Fiber Optic,62.0,Mailed Check
P606795,NH,10550,78,Female,False,Two Year,Fiber Optic,48.0,Bank Transfer(automatic)
V49732,PA,247,63,Male,False,Two Year,Fiber Optic,62.0,Bank Transfer(automatic)
D302447,OK,657,87,Female,False,One year,DSL,64.0,Mailed Check
N871548,IL,1092,72,Female,False,Month-to-month,Fiber Optic,58.0,Bank Transfer(automatic)
W622288,ME,7257,70,Male,False,Two Year,Fiber Optic,63.0,Electronic Check
D885615,MO,1694,61,Male,True,Month-to-month,DSL,49.0,Mailed Check
W403395,PA,487,56,Female,False,Month-to-month,Fiber Optic,65.0,Electronic Check
M754335,OR,44750,67,Female,False,One year,Fiber Optic,61.0,Electronic Check
